5313,Famous TV,Content Writing,Mumbai,3 Months,"10,000 /month",15 Aug' 22
5314,HelpNow,Golang Development,Work From Home,2 Months,"10,000-15,000 /month",15 Aug' 22
5315,Delightful Realtime Engaging Analytics Mobility Solutions Private Limited,Mobile App Development,Pune,3 Months,"8,000 /month +  Incentives",15 Aug' 22
5316,Creeative Bassta,Video Making/Editing,Delhi,4 Months,"15,000-20,000 /month",15 Aug' 22
5317,INTEGRTR (CloudIntegrtr Software Services Private Limited),Graphic Design,Work From Home,3 Months,"15,000 /month",16 Aug' 22
5318,Be Zen,Sustainability & Environment Research,Work From Home,4 Months,"8,000-16,000 /month",15 Aug' 22
5319,Be Zen,Influencer Marketing & Partnerships,Work From Home,6 Months,"10,000-20,000 /month",16 Aug' 22
5320,AMRG & Assoiates,Articleship (Chartered Accountant),Delhi,36 Months,"3,000 /month",16 Aug' 22
5321,Testbook,Marketing,Work From Home,6 Months,"10,000 /month",15 Aug' 22
5322,Myrsa Technology Solutions Private Limited,WordPress Development,Thane,6 Months,"5,000 /month",16 Aug' 22
5323,SecurEyes Techno Services Private Limited,Python Development (Odoo ERP),Bangalore,3 Months,"13,000 /month",15 Aug' 22
5324,Right Health & Pharmaceuticals,Content Writing,Mumbai,3 Months,"5,000 /month",15 Aug' 22
5325,Profit Bell Research,Business Development (Sales),Work From Home,3 Months,"4,000 /month +  Incentives",15 Aug' 22
5326,Wow Foods,Graphic Design,Work From Home,3 Months,"6,000 /month",16 Aug' 22
5327,VMC Management Consulting Private Limited,ESG (Environment & Social Governance),Delhi,2 Months,"5,000 /month",16 Aug' 22
5328,Badlav Seva Samiti (NGO),Fundraising,Work From Home,1 Month,"1,000 /month +  Incentives",15 Aug' 22
5329,Dusk Attire,Merchandise Design (Operations),Noida,2 Months,"3,500 /month",15 Aug' 22
5330,NetScout Systems Software India Private Limited,Engineering,Pune,6 Months,"15,000 /month",15 Aug' 22
5331,Glamour Fox,Sales & Communication,Mumbai,6 Months,"10,000 /month",15 Aug' 22
5332,Bricsa Consulting Private Limited,Marketing,Mumbai,6 Months,"5,000-10,000 /month",15 Aug' 22
5333,Hamari Pahchan NGO,Song Writing And Composing,Work From Home,1 Month,Unpaid,15 Aug' 22
5334,PixsMagic,Business Development (Sales),Work From Home,2 Months,"2,000 lump sum +  Incentives",16 Aug' 22
5335,MarksDzyn,Content Writing,Delhi,6 Months,"12,000 /month",16 Aug' 22
5336,Admission Bridge,Operations,Delhi,2 Months,"12,000 /month",15 Aug' 22
5337,Dealsafe Private Limited,Marketing,Pune,4 Months,"10,000 /month",15 Aug' 22
5338,Ruchi Food Products,Operations,Pune,6 Months,"3,000 /month",15 Aug' 22
5339,Behind Our Scene (BOS) Productions,Social Media Marketing,Work From Home,3 Months,"5,000 /month +  Incentives",15 Aug' 22
5340,Business Outreach Magazine,Content Writing,Work From Home,3 Months,"3,000-5,000 /month",16 Aug' 22
5341,Black Pepper Digital,Digital Marketing,Work From Home,3 Months,"3,000-20,000 /month",15 Aug' 22
5342,Profit Plug,Search Engine Optimization (SEO),Work From Home,2 Months,"2,000-6,000 /month",16 Aug' 22
5343,TechWhoop,Social Media Marketing,Work From Home,1 Month,"3,001 /month",16 Aug' 22
5344,Cranfinia Energy Private Limited,Operations,Vidyaranyapura,3 Months,"5,000 /month",15 Aug' 22
5345,Writers For Assignment,Content Writing,Jaipur,3 Months,"10,000 /month",16 Aug' 22
5346,Landscape Realty,Business Development (Sales),Bangalore,2 Months,"10,000 /month",15 Aug' 22
5347,TRRev Technology,iOS App Development,Mumbai,6 Months,"10,000 /month",15 Aug' 22
5348,Adloopy Media Private Limited,Digital Marketing,Hyderabad,3 Months,"5,000 /month",15 Aug' 22
5349,DigitalFry,Business Development (Sales),Work From Home,3 Months,"5,000-7,000 /month",15 Aug' 22
5350,Rapiddx Technologies Private Limited,Electronics System Design And Development,Bangalore,6 Months,"10,000 /month",15 Aug' 22
5351,TechWhoop,Digital Marketing,Work From Home,1 Month,"3,001 /month",16 Aug' 22
5352,Mosil Lubricants Private Limited,Operations,Navi Mumbai,6 Months,"5,000 /month",15 Aug' 22
5353,Sunflowee Biztech Private Limited,Business Research,Ahmedabad,4 Months,"5,000-7,000 /month",15 Aug' 22
5354,Host2Unlimited,ReactJS Development,Mumbai,6 Months,"9,000-14,000 /month",15 Aug' 22
5355,Flipside Communications Private Limited,Media & Public Relations (PR),Mumbai,6 Months,"5,000-10,000 /month",16 Aug' 22
5356,Pinkonnect Express Private Limited (Paapos),Market Research,Delhi,2 Months,"3,000-5,000 /month",16 Aug' 22
5357,UFaber Edutech,Content Writing,Mumbai,3 Months,"10,000 /month",16 Aug' 22
5358,Print Casual Brands Private Limited,Merchandise Operations,Noida,2 Months,"3,000-5,000 /month",16 Aug' 22
5359,Axonet Emsys Private Limited,Graphic Design,Pune,3 Months,"7,500 /month",15 Aug' 22
5360,Artistonk Techno Solutions (Brand Of Ayansar Private Limited),Graphic Design,Work From Home,3 Months,"7,000 /month",15 Aug' 22
5361,Avrio Energy Private Limited,Business Development (Sales),Delhi,3 Months,"10,000-15,000 /month",16 Aug' 22
5362,Frikly,Backend Development,Nagpur,6 Months,"15,000-30,000 /month",15 Aug' 22
5363,Unoroof Fintech Solutions Private Limited,Business Development (Sales),Work From Home,4 Months,"1,000 /month +  Incentives",15 Aug' 22
5364,Curinnov Services Private Limited,Motion Graphics/Animation,Gurgaon,3 Months,"12,000 /month",16 Aug' 22
5365,Think Technology Services,Mobile App Development,Mumbai,6 Months,"8,000-10,000 /month",15 Aug' 22
5366,Anur Cloud Technologies,Business Development (Sales),Mumbai,3 Months,"10,000 /month",15 Aug' 22
5367,Legible Ed-Tech Services,Subject Matter Expert (SME) - Physics,Work From Home,3 Months,"5,000-8,000 /month",15 Aug' 22
5368,SciAstra Education Private Limited,Video Editing,Work From Home,2 Months,"3,000-6,000 /month",16 Aug' 22
5369,Neuranics Lab Private Limited,Embedded Software Engineering,Bangalore,6 Months,"20,000-35,000 /month",15 Aug' 22
5370,Wisedrive Technologies Private Limited,Graphic Design,Bangalore,3 Months,"15,000-30,000 /month",15 Aug' 22
5371,VKAPS IT Solution Private Limited,Business Development (Sales),Indore,3 Months,"2,000 /month",15 Aug' 22
5372,Ash Amaira,Store Management,Hyderabad,6 Months,"15,000 /month",15 Aug' 22
5373,Hamari Pahchan NGO,Video Making/Editing,Delhi,1 Month,"2,000-6,000 /month",15 Aug' 22
5374,Pareva Medical Systems,Housekeeping & Delivery,Mumbai,6 Months,"8,000-10,000 /month",15 Aug' 22
5375,Advik Kitchens And Interiors,Interior Design,Jaipur,6 Months,"10,000-15,000 /month",15 Aug' 22
5376,Neuranics Lab Private Limited,Biotechnology Engineering,Bhubaneswar,6 Months,"20,000-35,000 /month",15 Aug' 22
5377,Insourcin Private Limited,Rostering Officer,Pune,6 Months,"40,000 /month",15 Aug' 22
5378,Pareva Medical Systems,Marketing,Mumbai,6 Months,"8,000-10,000 /month",15 Aug' 22
5379,Kryoss Softech Private Limited,Content Writing,Work From Home,3 Months,"2,000 /month",16 Aug' 22
5380,Art Etc,Search Engine Optimization (SEO),Delhi,2 Months,"5,000-10,000 /month",16 Aug' 22
5381,Mukul Khurana,Video Making/Editing,Work From Home,2 Months,"10,000 /month",16 Aug' 22
5382,Copper Mobile India Private Limited,Business Analytics,Gurgaon,3 Months,"10,000-15,000 /month",15 Aug' 22
5383,Good Cause,Digital Marketing,Delhi,2 Months,"5,000-10,000 /month",16 Aug' 22
5384,The Hustlers Runway,Graphic Design,Work From Home,2 Months,"1,000 /month +  Incentives",15 Aug' 22
5385,CredR,Quality Analysis (Automation & Manual),Bangalore,6 Months,"20,000 /month",15 Aug' 22
5386,Dynamic Orbits Consultants Private Limited,Business Analysis,Gurgaon,3 Months,"8,000-15,000 /month",16 Aug' 22
5387,Mukul Khurana,Content Writing,Work From Home,2 Months,"10,000 /month",16 Aug' 22
5388,Cybervie,Human Resources (HR),Work From Home,6 Months,"7,500 /month",16 Aug' 22
5389,NOI Technologies Private Limited,Java Development,Jaipur,4 Months,"7,000-9,000 /month",15 Aug' 22
5390,Incra Soft Private Limited,Digital Marketing,Hyderabad,3 Months,"12,000 /month",15 Aug' 22
5391,TextCK Analytics LLP,Machine Learning,Work From Home,3 Months,"10,000 /month",15 Aug' 22
5392,TRRev Technology,Android App Development,Thane,6 Months,"6,000 /month",15 Aug' 22
5393,Dimensionless Technologies,Software Testing Engineering,Navi Mumbai,6 Months,"10,000 /month",16 Aug' 22
5394,Spinny,Human Resources (HR),Delhi,4 Months,"15,000 /month",17 Aug' 22
5395,Lead And Sales,Business Development (Sales),Work From Home,1 Month,"3,500 /month",15 Aug' 22
5396,SciComm,ATL Training (Electronics + Coding),Faridabad,6 Months,"25,000 /month",16 Aug' 22
5397,Rusk Media,Video Editing,Delhi,2 Months,"7,000 /month",15 Aug' 22
5398,Shiv Nadar Foundation (HCL Corporation),Human Resources (HR),Lucknow,3 Months,"6,000 /month",7 Sep' 22
5399,The Hustlers Runway,Influencer Marketing,Work From Home,2 Months,"1,000 /month +  Incentives",15 Aug' 22
5400,Habbits,Content Writing,Work From Home,6 Months,"3,000-5,000 /month",16 Aug' 22
5401,GMAT30 (KJ Online Private Limited),Business Development (Sales),Work From Home,4 Months,"5,000 /month +  Incentives",15 Aug' 22
5402,Earth5R,Social Media Marketing,Mumbai,6 Months,"6,000 /month",15 Aug' 22
5403,Dobe Lifestyle,Social Media Marketing,Work From Home,6 Months,"3,000-5,000 /month",16 Aug' 22
5404,Confluence Educational Services Private Limited,Human Resources (HR),Work From Home,1 Month,"3,000 /month",16 Aug' 22
5405,AppQuarterz Technologies,Content Writing,Work From Home,6 Months,"6,000-8,000 /month",15 Aug' 22
5406,Copper Mobile India Private Limited,Android App Development,Gurgaon,3 Months,"10,000-15,000 /month",15 Aug' 22
5407,Guava Digital,Social Media Marketing,Work From Home,6 Months,"10,000 /month",16 Aug' 22
5408,Cart Geek,Business Development (Sales),Work From Home,6 Months,"2,000-5,000 /month",16 Aug' 22
5409,Nikhil Malik,Music Production/Recording,Mumbai,3 Months,"5,000 /month",15 Aug' 22
5410,EI Networks Private Limited (FaceChk),Android App Development,Delhi,6 Months,"15,000-20,000 /month",16 Aug' 22
5411,Nikhil Malik,Marketing,Mumbai,3 Months,"5,000 /month +  Incentives",15 Aug' 22
5412,Epic Media Labs LLP,Copy Editing & Writing (Anime),Work From Home,3 Months,"5,000-7,000 /month",15 Aug' 22
5413,The IMPALS,Digital Outreach & Marketing,Pune,6 Months,"10,000 /month",16 Aug' 22
5414,TheOther 2 Thirds Consulting LLP,Human Resources (HR),Work From Home,6 Months,"8,000 /month",16 Aug' 22
5415,Hamari Pahchan NGO,Media & Public Relations (PR),Delhi,1 Month,"2,000-5,000 /month",15 Aug' 22
5416,Ace Talent Consulting,Human Resources (HR),Work From Home,3 Months,"5,000 /month",16 Aug' 22
5417,Richa Kedia,Illustrations,Work From Home,1 Week,"5,000 /week",17 Aug' 22
5418,Raffine,Fashion Design,Mumbai,3 Months,"5,000 /month",15 Aug' 22
5419,The IMPALS,Content Writing,Pune,6 Months,"10,000 /month",16 Aug' 22
5420,EtherWorld,Video Editing,Work From Home,2 Months,"3,000 /month",15 Aug' 22
5421,Host2Unlimited,WordPress Website Development,Mumbai,6 Months,"7,000-9,000 /month",15 Aug' 22
5422,WaterAid India,Business Development (Sales),Bangalore,2 Months,"12,000 /month",15 Aug' 22
5423,Building Influencers,Graphic Design,Work From Home,3 Months,"5,000 /month",15 Aug' 22
5424,Kunduz Incorporation,Subject Matter Expert (Physics),Work From Home,3 Months,"5,000-6,000 /month",15 Aug' 22
5425,Adymize,Web Development,Bangalore,6 Months,"10,000-20,000 /month",15 Aug' 22
5426,The Indi-Mums Limited,Graphic Design,Work From Home,2 Months,"1,000 /month",16 Aug' 22
5427,MiraKod,Graphic Design,Work From Home,3 Months,"10,000 /month",15 Aug' 22
5428,The IMPALS,Business Development (Sales),Pune,6 Months,"10,000 /month",16 Aug' 22
5429,The Indi-Mums Limited,Digital Marketing,Work From Home,1 Month,"1,000 /month",16 Aug' 22
5430,Solvaphile,Video Solutions,Work From Home,2 Months,"11,250 /month",15 Aug' 22
5431,Satya Kabir E-solutions Private Limited,Business Development (Sales),Kota,2 Months,"10,000-12,000 /month",15 Aug' 22
5432,Truely,International Research & Development,Work From Home,3 Months,"1,000 /month",16 Aug' 22
5433,Omschrift Inventions (OPC) Private Limited,Human Resources (HR),Ahmedabad,2 Months,"2,000-5,000 /month",16 Aug' 22
5434,TLAM Consultants Private Limited,Graphic Design,Delhi,3 Months,"3,000 /month",16 Aug' 22
5435,AV IP Solution,Business Development (Sales),Work From Home,2 Months,"1,000 /month +  Incentives",15 Aug' 22
5436,JEUXFUN PRIVATE LIMITED,Web Development,Work From Home,2 Months,"15,000-40,000 /month",15 Aug' 22
5437,Installco Wify Technology Private Limited,Business Development (Category Management),Bangalore,3 Months,"10,000 /month",15 Aug' 22
5438,Uniqoe Media,Graphic Design,Delhi,3 Months,"5,000-7,000 /month",17 Aug' 22
5439,TLAM Consultants Private Limited,Content Writing,Delhi,3 Months,"3,000 /month",16 Aug' 22
5440,Creatnet Services Limited,Apparel Designing,Noida,4 Months,"5,000 /month",16 Aug' 22
5441,Laser Art Industry,Marketing,Pune,6 Months,"8,000-10,000 /month",15 Aug' 22
5442,Kunduz Incorporation,Subject Matter Expert (Chemistry),Work From Home,2 Months,"5,000-6,000 /month",15 Aug' 22
5443,ONE SUN TECHNOLOGY AND SOLUTIONS PRIVATE LIMITED,Human Resources (HR),Indore,3 Months,"2,000-5,000 /month",15 Aug' 22
5444,InLustro,Web Development,Work From Home,6 Months,"5,000 /month",15 Aug' 22
5445,Her Career Foundation,Social Media Marketing,Work From Home,3 Months,Unpaid,16 Aug' 22
5446,Blackcoffer (OPC) Private Limited,Software Engineering,Work From Home,6 Months,"7,000-14,000 /month",15 Aug' 22
5447,Jaansons Entertainment Private Limited,Back Office,Lucknow,6 Months,"7,000 /month",16 Aug' 22
5448,Higgz Academia Technology Private Limited,Online Tutoring,Work From Home,3 Months,"10,000-15,000 /month",15 Aug' 22
5449,ONE SUN TECHNOLOGY AND SOLUTIONS PRIVATE LIMITED,Law/Legal,Indore,3 Months,"2,000-6,000 /month",15 Aug' 22
5450,XTEALTH Private Limited,Mobile App Development,Work From Home,3 Months,"6,000 /month",15 Aug' 22
5451,One Digital,Social Media Marketing,Delhi,3 Months,"5,000-10,000 /month",16 Aug' 22
5452,One Digital,Graphic Design,Delhi,3 Months,"5,000-15,000 /month",16 Aug' 22
5453,Jaansons Entertainment Private Limited,Journalism,Lucknow,3 Months,"6,000 /month",16 Aug' 22
5454,InstaDiet Meals Private Limited,Customer Support,Delhi,3 Months,"5,000-12,000 /month",15 Aug' 22
5455,One Digital,Content Writing,Delhi,3 Months,"5,000-10,000 /month",16 Aug' 22
5456,Jaansons Entertainment Private Limited,Social Media Marketing,Lucknow,3 Months,"10,000 /month",16 Aug' 22
5457,Stalwart Management Consulting,Human Resources (HR),Mumbai,3 Months,"12,500 /month",15 Aug' 22
5458,Reveation Labs Private Limited,Human Resources (HR),Work From Home,4 Months,"7,000 /month",15 Aug' 22
5459,Helioster System,Content Writing,Indore,3 Months,"3,500-8,000 /month",16 Aug' 22
5460,Nishras By Shravya Reddy,Graphic Design,Work From Home,6 Months,"1,000 /month",15 Aug' 22
5461,J&B Technologies,Business Development (Sales),Work From Home,2 Months,"1,000 /month",16 Aug' 22
5462,Ananda Sagara,Human Resources (HR),Work From Home,2 Months,Unpaid,16 Aug' 22
5463,Idiotic Media,Video Editing,Delhi,3 Months,"5,000-8,000 /month",16 Aug' 22
5464,GMCI Private Limited,Digital Marketing,Ahmedabad,5 Months,"3,500 /month",15 Aug' 22
5465,HOOTRS Design & Technologies,Business Development (Sales),Work From Home,3 Months,"2,000 /month +  Incentives",15 Aug' 22
5466,J&B Technologies,Front End Development,Work From Home,6 Months,"3,000 /month",16 Aug' 22
5467,Timesalert,Graphic Design,Work From Home,6 Months,"8,000 /month",15 Aug' 22
5468,Kaalia Productions,Cinematography,Bangalore,6 Months,"9,000 /month",16 Aug' 22
5469,The Evolving Stories,Content Writing,Work From Home,2 Months,"2,000 /month +  Incentives",16 Aug' 22
5470,Alba Educations,Human Resources (HR),Work From Home,3 Months,"1,000 /month",16 Aug' 22
5471,Webaddictz,Social Media Marketing,Work From Home,6 Months,"8,000 /month",16 Aug' 22
5472,ONE SUN TECHNOLOGY AND SOLUTIONS PRIVATE LIMITED,Business Development (Sales),Indore,3 Months,"2,000-5,000 /month",15 Aug' 22
5473,Auriv Learning,Teaching (Biology),Work From Home,2 Months,"10,000 /month",15 Aug' 22
5474,KBA Systems,Search Engine Optimization (SEO),Ahmedabad,3 Months,"3,000 /month",16 Aug' 22
5475,KBA Systems,Human Resources (HR),Ahmedabad,3 Months,"2,000 /month",16 Aug' 22
5476,Think201 Creative Studio,Backend Development (Node.js),Bangalore,6 Months,"10,500 /month",16 Aug' 22
5477,Wakidok Innovative Solutions,PCB Design,Thane,3 Months,"5,000 /month",15 Aug' 22
5478,Unbox Robotics,Marketing,Pune,3 Months,"10,000-15,000 /month",15 Aug' 22
5479,Kloudite Inc,Graphic Design,Bangalore,3 Months,"5,000 /month",15 Aug' 22
5480,Marketing+,2D Video Animation Design,Work From Home,3 Months,"5,000 /month",16 Aug' 22
5481,Startoon Labs Private Limited,Lead Generation,Work From Home,1 Month,"2,000 /month",15 Aug' 22
5482,Emoha Eldercare,Information Technology (Infra),Delhi,3 Months,"15,000 /month",15 Aug' 22
5483,CorpLegal Business Solutions Private Limited,Web Development,Pune,6 Months,"10,000 /month",15 Aug' 22
5484,TRRev Technology,PHP Development,Thane,6 Months,"6,000 /month",15 Aug' 22
5485,Garg Marketing Private Limited,Business Development (Sales),Work From Home,2 Months,"2,000 /month",16 Aug' 22
5486,Kloudite Inc,Web Development,Bangalore,3 Months,"5,000 /month",15 Aug' 22
5487,SkyQuest Technology Consulting Private Limited,Market Research,Work From Home,3 Months,"3,000 /month",15 Aug' 22
5488,Ad Global Advisors Private Limited,Finance & Tax,Delhi,6 Months,"2,500-5,000 /month",16 Aug' 22
5489,Marketing+,Graphic Design,Work From Home,3 Months,"5,000 /month",16 Aug' 22
5490,Assetmonk Properties Private Limited,Content Writing,Work From Home,6 Months,"8,000 /month",16 Aug' 22
5491,JSM Technologies Private Limited,Business Development (Sales),Chennai,6 Months,"4,000-7,000 /month",15 Aug' 22
5492,Contrista Private Limited,Human Resources (HR),Work From Home,3 Months,"3,000 /month",16 Aug' 22
5493,TechStar Group,Human Resources (HR),Hyderabad,6 Months,"15,000 /month",15 Aug' 22
5494,Fitmirchi,Digital Marketing,Gurgaon,2 Months,"3,000 /month +  Incentives",15 Aug' 22
5495,InLustro,Social Media Marketing,Work From Home,6 Months,"5,000 /month",15 Aug' 22
5496,The Acrylic Bar,Marketing Coordination,Mumbai,4 Months,"6,000 /month",15 Aug' 22
5497,Match Edge,Business Development (Sales),Bangalore,2 Months,"10,000-12,000 /month",15 Aug' 22
5498,MARS Creations,Digital Marketing,Work From Home,1 Month,"7,000 /month",15 Aug' 22
5499,Blockcube Technology Limited,Content Writing,Gurgaon,3 Months,"10,000-12,000 /month",15 Aug' 22
5500,MHLondon,International E-Commerce Operations,Noida,3 Months,"20,000 /month",15 Aug' 22
5501,Tannlines Sports,Digital Marketing,Work From Home,3 Months,"3,500 /month",15 Aug' 22
5502,Wishfort Technologies Private Limited,3D Animation,Work From Home,4 Months,"1,000 /month +  Incentives",15 Aug' 22
5503,Omikron Technologies Private Limited,Mobile App Development (Flutter),Work From Home,3 Months,"10,000 /month",15 Aug' 22
5504,Harsh Hasthkala,Graphic Design,Jabalpur,2 Months,"2,000 /month",15 Aug' 22
